,ET_W,ET_S,secTw,secTs,ETwTs,ET,secT,routing,EM,dist,k,l
669,231.4579147073599,125.0,53696.954311182024,18512.819277108432,28963.192354174047,356.4579147073599,128895.04928226782,Return,25,bin_75,1,100.0
670,240.96385542168676,125.0,58063.57961968356,18512.819277108432,30120.481927710844,365.96385542168673,136817.36275221367,Largest,25,bin_75,1,100.0
671,351.9398424182033,125.0,53660.66457391972,18512.819277108432,144815.96177087026,476.9398424182033,361805.40739276865,Sshaped,25,bin_75,1,100.0
672,231.42917882622157,125.0,53684.71072247439,18560.819277108432,28963.33603357974,356.4291788262216,128931.09305237157,Return,25,bin_100,1,100.0
673,240.96385542168676,125.0,58063.57961968356,18560.819277108432,30120.481927710844,365.96385542168673,136865.36275221367,Largest,25,bin_100,1,100.0
674,351.91110653706494,125.0,53648.42098521208,18560.819277108432,144816.6801678987,476.91110653706494,361842.6005981179,Sshaped,25,bin_100,1,100.0
675,231.71084337348864,130.0,53811.52562055472,18778.01204819277,30166.746987951836,361.7108433734886,131633.7298591961,Return,26,poi,1,100.0
676,240.96385542168676,130.0,58063.57961968356,18778.01204819277,31325.30120481928,370.96385542168673,139492.1940775149,Largest,26,poi,1,100.0
677,352.19277108433204,130.0,53775.235883292415,18778.01204819277,150833.7349397592,482.19277108433204,374220.71781100356,Sshaped,26,poi,1,100.0
678,217.94293590802562,130.0,48884.216737295814,34403.012048192766,30235.58652527915,347.9429359080256,142469.1000505918,Return,26,geo,1,100.0
679,240.96385542168676,130.0,58063.57961968356,34403.012048192766,31325.30120481928,370.96385542168673,155117.19407751487,Largest,26,geo,1,100.0
680,338.4248636188692,130.0,48847.92700003355,34403.012048192766,151177.93262639598,468.4248636188692,385606.80430101824,Sshaped,26,geo,1,100.0
681,232.0392681838465,130.0,53952.47081268275,18153.01204819277,30165.104863900047,362.0392681838465,131146.39080322054,Return,26,det,1,100.0
682,240.96385542168676,130.0,58063.57961968356,18153.01204819277,31325.30120481928,370.96385542168673,138867.1940775149,Largest,26,det,1,100.0
683,352.52119589468987,130.0,53916.18107542046,18153.01204819277,150825.52431950025,482.52119589468987,373720.24176261376,Sshaped,26,det,1,100.0
684,229.71515692399225,130.0,52992.42485336259,21903.012048192777,30176.72542019932,359.71515692399225,133959.58595649892,Return,26,negbin_5,1,100.0
685,240.96385542168676,130.0,58063.57961968356,21903.012048192777,31325.30120481928,370.96385542168673,142617.1940775149,Largest,26,negbin_5,1,100.0
686,350.19708463483596,130.0,52956.13511610035,21903.012048192777,150883.62710099682,480.19708463483596,376626.4013662868,Sshaped,26,negbin_5,1,100.0
687,230.7898021914696,130.0,53425.294959419756,20340.512048192777,30171.352193861934,360.78980219146956,132819.2096098813,Return,26,negbin_10,1,100.0
688,240.96385542168676,130.0,58063.57961968356,20340.512048192777,31325.30120481928,370.96385542168673,141054.6940775149,Largest,26,negbin_10,1,100.0
689,351.27172990231304,130.0,53389.00522215745,20340.512048192777,150856.7609693097,481.27172990231304,375443.0392089696,Sshaped,26,negbin_10,1,100.0
690,231.1134634661454,130.0,53559.42522058924,19819.678714859434,30169.73388748855,361.1134634661454,132429.2699249707,Return,26,negbin_15,1,100.0
691,240.96385542168676,130.0,58063.57961968356,19819.678714859434,31325.30120481928,370.96385542168673,140533.86074418155,Largest,26,negbin_15,1,100.0
692,351.59539117698876,130.0,53523.13548332695,19819.678714859434,150848.66943744276,481.59539117698876,375040.1530730719,Sshaped,26,negbin_15,1,100.0
693,231.87773719311636,130.0,53882.95210860549,19790.51204819277,30165.912518853696,361.87773719311633,132715.98740905058,Return,26,bin_50,1,100.0
694,240.96385542168676,130.0,58063.57961968356,19790.51204819277,31325.30120481928,370.96385542168673,140504.6940775149,Largest,26,bin_50,1,100.0
695,352.35966490395975,130.0,53846.66237134319,19790.51204819277,150829.5625942685,482.35966490395975,375296.29960807296,Sshaped,26,bin_50,1,100.0
696,231.8227112139604,130.0,53859.35660171474,19894.678714859434,30166.187648749477,361.82271121396036,132797.10882861802,Return,26,bin_75,1,100.0
697,240.96385542168676,130.0,58063.57961968356,19894.678714859434,31325.30120481928,370.96385542168673,140608.86074418155,Largest,26,bin_75,1,100.0
698,352.3046389248038,130.0,53823.06686445244,19894.678714859434,150830.9382437474,482.3046389248038,375379.62206680665,Sshaped,26,bin_75,1,100.0
699,231.79497255182636,130.0,53847.47902138575,19946.76204819277,30166.326342060143,361.7949725518264,132837.59196824374,Return,26,bin_100,1,100.0
700,240.96385542168676,130.0,58063.57961968356,19946.76204819277,31325.30120481928,370.96385542168673,140660.9440775149,Largest,26,bin_100,1,100.0
701,352.27690026266976,130.0,53811.18928412344,19946.76204819277,150831.63171030075,482.27690026266976,375421.2147529177,Sshaped,26,bin_100,1,100.0
702,232.05247023597167,135.0,53963.79734489291,20176.204819277107,31369.858130747856,367.05247023597167,135542.22386912632,Return,27,poi,1,100.0
703,240.96385542168676,135.0,58063.57961968356,20176.204819277107,32530.12048192771,375.96385542168673,143300.02540281607,Largest,27,poi,1,100.0
704,352.53439794681503,135.0,53927.50760763059,20176.204819277107,156849.29065373927,487.53439794681503,387802.2937343862,Sshaped,27,poi,1,100.0
705,218.51158644681084,135.0,49096.54526777429,37076.20481927712,31437.562549693655,353.51158644681084,147710.3806298993,Return,27,geo,1,100.0
706,240.96385542168676,135.0,58063.57961968356,37076.20481927712,32530.12048192771,375.96385542168673,160200.0254028161,Largest,27,geo,1,100.0
707,338.99351415765466,135.0,49060.25553051208,37076.20481927712,157187.8127484688,473.99351415765466,400512.0858467268,Sshaped,27,geo,1,100.0
708,232.35800344234082,135.0,54095.48455558837,19526.204819277107,31368.330464716004,367.3580034423408,135020.8557477581,Return,27,det,1,100.0
709,240.96385542168676,135.0,58063.57961968356,19526.204819277107,32530.12048192771,375.96385542168673,142650.02540281607,Largest,27,det,1,100.0
710,352.8399311531842,135.0,54059.194818326054,19526.204819277107,156841.65232358003,487.8399311531842,387268.7042847632,Sshaped,27,det,1,100.0
711,230.1185541737289,135.0,53165.5727885024,23556.204819277107,31379.527711059065,365.1185541737289,138143.33847335822,Return,27,negbin_5,1,100.0
712,240.96385542168676,135.0,58063.57961968356,23556.204819277107,32530.12048192771,375.96385542168673,146680.02540281607,Largest,27,negbin_5,1,100.0
713,350.60048188457256,135.0,53129.28305124016,23556.204819277107,156897.6385552956,485.60048188457256,390480.7649811085,Sshaped,27,negbin_5,1,100.0
714,231.1613141683888,135.0,53588.137372358506,21866.204819277107,31374.313911085774,366.1613141683888,136865.47545726775,Return,27,negbin_10,1,100.0
715,240.96385542168676,135.0,58063.57961968356,21866.204819277107,32530.12048192771,375.96385542168673,144990.02540281607,Largest,27,negbin_10,1,100.0
716,351.64324187923216,135.0,53551.8476350962,21866.204819277107,156871.56955542884,486.64324187923216,389161.19156523095,Sshaped,27,negbin_10,1,100.0
717,231.47469818147803,135.0,53718.73414281521,21302.87148594377,31372.746991020325,366.47469818147806,136429.6050542602,Return,27,negbin_15,1,100.0
718,240.96385542168676,135.0,58063.57961968356,21302.87148594377,32530.12048192771,375.96385542168673,144426.69206948276,Largest,27,negbin_15,1,100.0
719,351.9566258923214,135.0,53682.44440555289,21302.87148594377,156863.7349551016,486.9566258923214,388712.78580169985,Sshaped,27,negbin_15,1,100.0
720,232.21376227553392,135.0,54033.14499649017,21213.204819277107,31369.05167055004,367.2137622755339,136646.95860032795,Return,27,bin_50,1,100.0
721,240.96385542168676,135.0,58063.57961968356,21213.204819277107,32530.12048192771,375.96385542168673,144337.02540281607,Largest,27,bin_50,1,100.0
722,352.6956899863774,135.0,53996.85525922787,21213.204819277107,156845.2583527502,487.6956899863774,388900.5767840054,Sshaped,27,bin_50,1,100.0
723,232.16058854564295,135.0,54010.24006991033,21325.871485943775,31369.317539199496,367.16058854564295,136737.25207771367,Return,27,bin_75,1,100.0
724,240.96385542168676,135.0,58063.57961968356,21325.871485943775,32530.12048192771,375.96385542168673,144449.69206948276,Largest,27,bin_75,1,100.0
725,352.6425162564864,135.0,53973.95033264801,21325.871485943775,156846.5876959975,487.6425162564864,388992.9972105868,Sshaped,27,bin_75,1,100.0
726,232.13378165195653,135.0,53998.70869501535,21382.204819277107,31369.45157366793,367.1337816519565,136782.32210508894,Return,27,bin_100,1,100.0
727,240.96385542168676,135.0,58063.57961968356,21382.204819277107,32530.12048192771,375.96385542168673,144506.02540281607,Largest,27,bin_100,1,100.0
728,352.6157093627999,135.0,53962.41895775304,21382.204819277107,156847.25786833966,487.6157093627999,389039.13951370947,Sshaped,27,bin_100,1,100.0
729,232.36980845191405,140.0,54105.65674682286,21624.397590361445,32573.09071677658,372.3698084519141,139490.54844311372,Return,28,poi,1,100.0
730,240.96385542168676,140.0,58063.57961968356,21624.397590361445,33734.93975903615,380.96385542168673,147157.8567281173,Largest,28,poi,1,100.0
731,352.85173616275745,140.0,54069.367009560534,21624.397590361445,162865.4535838829,492.85173616275745,401424.6717676878,Sshaped,28,poi,1,100.0
732,219.04846504209243,140.0,49297.56676135821,39849.39759036145,32639.697433825684,359.0484650420924,153040.67189174728,Return,28,geo,1,100.0
733,240.96385542168676,140.0,58063.57961968356,39849.39759036145,33734.93975903615,380.96385542168673,165382.8567281173,Largest,28,geo,1,100.0
734,339.5303927529359,140.0,49261.277024095936,39849.39759036145,163198.48716912855,479.5303927529359,415507.6489527145,Sshaped,28,geo,1,100.0
735,232.65475695887,140.0,54228.96404896696,20949.397590361445,32571.665974241798,372.65475695887,138936.00626018824,Return,28,det,1,100.0
736,240.96385542168676,140.0,58063.57961968356,20949.397590361445,33734.93975903615,380.96385542168673,146482.8567281173,Largest,28,det,1,100.0
737,353.13668466971336,140.0,54192.67431170466,20949.397590361445,162858.329871209,493.13668466971336,400858.7316444841,Sshaped,28,det,1,100.0
738,230.4941200348268,140.0,53327.39088885664,25269.397590361445,32582.46915886201,370.4941200348268,142376.03946931835,Return,28,negbin_5,1,100.0
739,240.96385542168676,140.0,58063.57961968356,25269.397590361445,33734.93975903615,380.96385542168673,150802.8567281173,Largest,28,negbin_5,1,100.0
740,350.9760477456702,140.0,53291.10115159435,25269.397590361445,162912.34579431004,490.9760477456702,404385.19033057586,Sshaped,28,negbin_5,1,100.0
741,231.50671801521705,140.0,53740.054513730174,23446.897590361445,32577.40616896006,371.5067180152171,140956.077114388,Return,28,negbin_10,1,100.0
742,240.96385542168676,140.0,58063.57961968356,23446.897590361445,33734.93975903615,380.96385542168673,148980.3567281173,Largest,28,negbin_10,1,100.0
743,351.98864572606044,140.0,53703.76477646788,23446.897590361445,162887.0308448003,491.98864572606044,402924.7240564299,Sshaped,28,negbin_10,1,100.0
744,231.8104319851805,140.0,53867.27934852883,22839.39759036144,32575.887599110243,371.81043198518046,140472.764809487,Return,28,negbin_15,1,100.0
745,240.96385542168676,140.0,58063.57961968356,22839.39759036144,33734.93975903615,380.96385542168673,148372.8567281173,Largest,28,negbin_15,1,100.0
746,352.2923596960235,140.0,53830.98961126642,22839.39759036144,162879.43799555086,492.2923596960235,402429.26319272956,Sshaped,28,negbin_15,1,100.0
747,232.52585536579903,140.0,54173.035895295994,22684.897590361445,32572.310482207155,372.52585536579903,140616.867122448,Return,28,bin_50,1,100.0
748,240.96385542168676,140.0,58063.57961968356,22684.897590361445,33734.93975903615,380.96385542168673,148218.3567281173,Largest,28,bin_50,1,100.0
749,353.00778307664245,140.0,54136.74615803369,22684.897590361445,162861.55241103575,493.00778307664245,402544.74857046665,Sshaped,28,bin_50,1,100.0
750,232.47441552239692,140.0,54150.78460167528,22806.397590361445,32572.567681424156,372.47441552239695,140716.63022726128,Return,28,bin_75,1,100.0
751,240.96385542168676,140.0,58063.57961968356,22806.397590361445,33734.93975903615,380.96385542168673,148339.8567281173,Largest,28,bin_75,1,100.0
752,352.9563432332403,140.0,54114.49486441297,22806.397590361445,162862.83840712078,492.9563432332403,402646.569269016,Sshaped,28,bin_75,1,100.0
753,232.4484810142621,140.0,54139.58101849005,22867.147590361445,32572.697353964835,372.4484810142621,140766.4359891574,Return,28,bin_100,1,100.0
754,240.96385542168676,140.0,58063.57961968356,22867.147590361445,33734.93975903615,380.96385542168673,148400.6067281173,Largest,28,bin_100,1,100.0
755,352.9304087251055,140.0,54103.29128122776,22867.147590361445,162863.48676982417,492.9304087251055,402697.41241123754,Sshaped,28,bin_100,1,100.0
756,232.6653552987458,145.0,54238.133467517204,23122.590361445782,33776.43225965085,377.6653552987458,143479.7082495566,Return,29,poi,1,100.0
757,240.96385542168676,145.0,58063.57961968356,23122.590361445782,34939.759036144584,385.96385542168673,151065.6880534185,Largest,29,poi,1,100.0
758,353.1472830095892,145.0,54201.84373025489,23122.590361445782,168882.16129825427,498.1472830095892,415088.75668820925,Sshaped,29,poi,1,100.0
759,219.55631329308835,145.0,49488.22057865825,42722.590361445786,33841.977469679136,364.55631329308835,158460.88578075424,Return,29,geo,1,100.0
760,240.96385542168676,145.0,58063.57961968356,42722.590361445786,34939.759036144584,385.96385542168673,170665.68805341853,Largest,29,geo,1,100.0
761,340.038241003932,145.0,49451.93084139601,42722.590361445786,169209.88734839612,485.038241003932,430594.295899634,Sshaped,29,geo,1,100.0
762,232.93172690763055,145.0,54353.831962127566,22422.590361445782,33775.10040160643,377.93172690763055,142892.74302807814,Return,29,det,1,100.0
763,240.96385542168676,145.0,58063.57961968356,22422.590361445782,34939.759036144584,385.96385542168673,150365.6880534185,Largest,29,det,1,100.0
764,353.4136546184739,145.0,54317.54222486526,22422.590361445782,168875.50200803217,498.4136546184739,414491.13660237537,Sshaped,29,det,1,100.0
765,230.84462959666254,145.0,53478.95392960649,27042.590361445775,33785.53588816127,375.84462959666257,146658.73596866676,Return,29,negbin_5,1,100.0
766,240.96385542168676,145.0,58063.57961968356,27042.590361445775,34939.759036144584,385.96385542168673,154985.6880534185,Largest,29,negbin_5,1,100.0
767,351.32655730750616,145.0,53442.664192344266,27042.590361445775,168927.67944080662,496.32655730750616,418340.61343540327,Sshaped,29,negbin_5,1,100.0
768,231.82866542693753,145.0,53882.10659664114,25082.590361445786,33780.61570900989,376.8286654269375,145092.04827739863,Return,29,negbin_10,1,100.0
769,240.96385542168676,145.0,58063.57961968356,25082.590361445786,34939.759036144584,385.96385542168673,153025.68805341853,Largest,29,negbin_10,1,100.0
770,352.31059313778144,145.0,53845.81685937897,25082.590361445786,168903.07854504988,497.31059313778144,416734.5643109245,Sshaped,29,negbin_10,1,100.0
771,232.12326725350604,145.0,54006.11254561228,24429.257028112454,33779.14269987705,377.123267253506,144559.77487477075,Return,29,negbin_15,1,100.0
772,240.96385542168676,145.0,58063.57961968356,24429.257028112454,34939.759036144584,385.96385542168673,152372.35472008516,Largest,29,negbin_15,1,100.0
773,352.60519496435023,145.0,53969.822808350174,24429.257028112454,168895.71349938586,497.60519496435023,416190.50683523435,Sshaped,29,negbin_15,1,100.0
774,232.81648155091509,145.0,54303.6467346712,24205.59036144579,33775.67662839,377.8164815509151,144626.71025418895,Return,29,bin_50,1,100.0
775,240.96385542168676,145.0,58063.57961968356,24205.59036144579,34939.759036144584,385.96385542168673,152148.68805341853,Largest,29,bin_50,1,100.0
776,353.2984092617585,145.0,54267.356997408904,24205.59036144579,168878.38314195006,498.2984092617585,416229.7136427548,Sshaped,29,bin_50,1,100.0
777,232.76666796638193,145.0,54282.01474380584,24336.257028112446,33775.92569631267,377.76666796638193,144736.24306583553,Return,29,bin_75,1,100.0
778,240.96385542168676,145.0,58063.57961968356,24336.257028112446,34939.759036144584,385.96385542168673,152279.35472008516,Largest,29,bin_75,1,100.0
779,353.24859567722535,145.0,54245.72500654355,24336.257028112446,168879.62848156336,498.24859567722535,416341.2389977827,Sshaped,29,bin_75,1,100.0
780,232.74155182769758,145.0,54271.12183014503,24401.590361445786,33776.051277006096,377.74155182769755,144790.93464689492,Return,29,bin_100,1,100.0
781,240.96385542168676,145.0,58063.57961968356,24401.590361445786,34939.759036144584,385.96385542168673,152344.68805341853,Largest,29,bin_100,1,100.0
782,353.2234795385409,145.0,54234.83209288271,24401.590361445786,168880.25638503046,498.2234795385409,416396.9352243894,Sshaped,29,bin_100,1,100.0
783,232.94127759551876,150.0,54362.12611192134,24670.78313253012,34979.87192527542,382.9412775955187,147510.58022520988,Return,30,poi,1,100.0
784,240.96385542168676,150.0,58063.57961968356,24670.78313253012,36144.57831325301,390.96385542168673,155023.5193787197,Largest,30,poi,1,100.0
785,353.4232053063621,150.0,54325.83637465903,24670.78313253012,174899.35962637715,503.4232053063621,428795.33875994344,Sshaped,30,poi,1,100.0
786,220.0375567096358,150.0,49669.34116997976,45695.78313253012,35044.39052970483,370.0375567096358,163971.8324921271,Return,30,geo,1,100.0
787,240.96385542168676,150.0,58063.57961968356,45695.78313253012,36144.57831325301,390.96385542168673,176048.5193787197,Largest,30,geo,1,100.0
788,340.5194844204793,150.0,49633.051432717475,45695.78313253012,175221.95264852422,490.5194844204793,445772.73986229603,Sshaped,30,geo,1,100.0
789,233.1908278274388,150.0,54470.89563071564,23945.78313253012,34978.624174115816,383.1908278274388,146891.85424168495,Return,30,det,1,100.0
790,240.96385542168676,150.0,58063.57961968356,23945.78313253012,36144.57831325301,390.96385542168673,154298.5193787197,Largest,30,det,1,100.0
791,353.6727555382822,150.0,54434.605893453336,23945.78313253012,174893.12087057906,503.6727555382822,428166.6307671416,Sshaped,30,det,1,100.0
792,231.1725019352803,150.0,53621.20512734224,28875.78313253012,34988.71580357661,381.1725019352803,150992.34699723317,Return,30,negbin_5,1,100.0
793,240.96385542168676,150.0,58063.57961968356,28875.78313253012,36144.57831325301,390.96385542168673,159228.5193787197,Largest,30,negbin_5,1,100.0
794,351.6544296461235,150.0,53584.91539007987,28875.78313253012,174943.57901788285,501.6544296461235,432347.8565583757,Sshaped,30,negbin_5,1,100.0
795,232.12946168957575,150.0,54015.22138231897,26773.283132530127,34983.931004805134,382.12946168957575,149274.29365466692,Return,30,negbin_10,1,100.0
796,240.96385542168676,150.0,58063.57961968356,26773.283132530127,36144.57831325301,390.96385542168673,157126.0193787197,Largest,30,negbin_10,1,100.0
797,352.61138940041917,150.0,53978.93164505667,26773.283132530127,174919.65502402573,502.61138940041917,430591.5248256383,Sshaped,30,negbin_10,1,100.0
798,232.4154647010359,150.0,54136.15318479792,26072.449799196795,34982.50098974784,382.4154647010359,148691.53209369798,Return,30,negbin_15,1,100.0
799,240.96385542168676,150.0,58063.57961968356,26072.449799196795,36144.57831325301,390.96385542168673,156425.18604538636,Largest,30,negbin_15,1,100.0
800,352.89739241188005,150.0,54099.863447535805,26072.449799196795,174912.5049487398,502.89739241188005,429997.32314421225,Sshaped,30,negbin_15,1,100.0
801,233.08777909751575,150.0,54425.86897583443,25775.283132530112,34979.13941776544,383.08777909751575,148677.35807410302,Return,30,bin_50,1,100.0
802,240.96385542168676,150.0,58063.57961968356,25775.283132530112,36144.57831325301,390.96385542168673,156128.01937871968,Largest,30,bin_50,1,100.0
803,353.5697068083592,150.0,54389.57923857214,25775.283132530112,174895.69708882718,503.5697068083592,429956.2565487566,Sshaped,30,bin_50,1,100.0
804,233.0394936579108,150.0,54404.82437609747,25915.449799196784,34979.38084496346,383.03949365791084,148796.96299542877,Return,30,bin_75,1,100.0
805,240.96385542168676,150.0,58063.57961968356,25915.449799196784,36144.57831325301,390.96385542168673,156268.18604538636,Largest,30,bin_75,1,100.0
806,353.5214213687542,150.0,54368.53463883517,25915.449799196784,174896.90422481732,503.5214213687542,430077.7928876666,Sshaped,30,bin_75,1,100.0
807,233.01514663171952,150.0,54394.22620545918,25985.533132530116,34979.50258009442,383.0151466317195,148856.6916283857,Return,30,bin_100,1,100.0
808,240.96385542168676,150.0,58063.57961968356,25985.533132530116,36144.57831325301,390.96385542168673,156338.26937871968,Largest,30,bin_100,1,100.0
809,353.49707434256294,150.0,54357.9364681969,25985.533132530116,174897.51290047207,503.49707434256294,430138.49540167116,Sshaped,30,bin_100,1,100.0
810,233.19946452476572,155.0,54478.42239103671,26268.975903614457,36183.40026773762,388.19946452476574,151583.93318924963,Return,31,poi,1,100.0
811,240.96385542168676,155.0,58063.57961968356,26268.975903614457,37349.39759036145,395.96385542168673,159031.3507040209,Largest,31,poi,1,100.0
812,353.6813922356091,155.0,54442.13265377441,26268.975903614457,180917.00133868813,508.6813922356091,442545.11123476515,Sshaped,31,poi,1,100.0
813,220.49434984229197,155.0,49841.67264609614,48768.97590361447,36246.92584114999,375.49434984229197,169574.23459113383,Return,31,geo,1,100.0
814,240.96385542168676,155.0,58063.57961968356,48768.97590361447,37349.39759036145,395.96385542168673,181531.35070402094,Largest,31,geo,1,100.0
815,340.97627755313556,155.0,49805.38290883388,48768.97590361447,181234.6292057503,495.97627755313556,461043.61722394894,Sshaped,31,geo,1,100.0
816,233.43373493975903,155.0,54580.864531510495,25518.975903614457,36182.22891566265,388.433734939759,150934.03262557348,Return,31,det,1,100.0
817,240.96385542168676,155.0,58063.57961968356,25518.975903614457,37349.39759036145,395.96385542168673,158281.3507040209,Largest,31,det,1,100.0
818,353.9156626506024,155.0,54544.57479424819,25518.975903614457,180911.14457831328,508.9156626506024,441885.8398544892,Sshaped,31,det,1,100.0
819,231.47985528118303,155.0,53754.975643908314,30768.975903614468,36191.99831395553,386.47985528118306,155377.68253455704,Return,31,negbin_5,1,100.0
820,240.96385542168676,155.0,58063.57961968356,30768.975903614468,37349.39759036145,395.96385542168673,163531.35070402094,Largest,31,negbin_5,1,100.0
821,351.961782992027,155.0,53718.68590664612,30768.975903614468,180959.99156977818,506.961782992027,446407.644949817,Sshaped,31,negbin_5,1,100.0
822,232.41112031132343,155.0,54140.214175333014,28518.975903614457,36187.34198880483,387.41112031132343,153503.60841568033,Return,31,negbin_10,1,100.0
823,240.96385542168676,155.0,58063.57961968356,28518.975903614457,37349.39759036145,395.96385542168673,161281.3507040209,Largest,31,negbin_10,1,100.0
824,352.8930480221668,155.0,54103.924438070724,28518.975903614457,180936.70994402416,507.8930480221668,444496.3202297335,Sshaped,31,negbin_10,1,100.0
825,232.68899754163064,155.0,54258.20855089464,27768.975903614468,36185.9526026533,387.68899754163067,152868.82401893893,Return,31,negbin_15,1,100.0
826,240.96385542168676,155.0,58063.57961968356,27768.975903614468,37349.39759036145,395.96385542168673,160531.35070402094,Largest,31,negbin_15,1,100.0
827,353.17092525247483,155.0,54221.918813632525,27768.975903614468,180929.76301326713,508.17092525247483,443850.42074378126,Sshaped,31,negbin_15,1,100.0
828,233.34161179660828,155.0,54540.4837310972,27393.975903614457,36182.689531378404,388.3416117966083,152769.57305659167,Return,31,bin_50,1,100.0
829,240.96385542168676,155.0,58063.57961968356,27393.975903614457,37349.39759036145,395.96385542168673,160156.3507040209,Largest,31,bin_50,1,100.0
830,353.82353950745164,155.0,54504.193993834895,27393.975903614457,180913.44765689207,508.82353950745164,443725.06521123345,Sshaped,31,bin_50,1,100.0
831,233.29476484200646,155.0,54519.99684032445,27543.975903614457,36182.92376615141,388.29476484200643,152899.55463536497,Return,31,bin_75,1,100.0
832,240.96385542168676,155.0,58063.57961968356,27543.975903614457,37349.39759036145,395.96385542168673,160306.3507040209,Largest,31,bin_75,1,100.0
833,353.77669255284985,155.0,54483.70710306213,27543.975903614457,180914.6188307571,508.77669255284985,443856.9206681908,Sshaped,31,bin_75,1,100.0
834,233.27114190275634,155.0,54509.678590069685,27618.975903614457,36183.04188084767,388.2711419027563,152964.4726145027,Return,31,bin_100,1,100.0
835,240.96385542168676,155.0,58063.57961968356,27618.975903614457,37349.39759036145,395.96385542168673,160381.3507040209,Largest,31,bin_100,1,100.0
836,353.7530696135998,155.0,54473.38885280739,27618.975903614457,180915.20940423838,508.7530696135998,443922.7835648986,Sshaped,31,bin_100,1,100.0
837,233.4415706530597,160.0,54587.715670440884,27917.168674698794,37387.00901420459,393.44157065305967,155700.44396158773,Return,32,poi,1,100.0
838,240.96385542168676,160.0,58063.57961968356,27917.168674698794,38554.216867469884,400.96385542168673,163089.18202932214,Largest,32,poi,1,100.0
839,353.9234983639031,160.0,54551.425933178565,27917.168674698794,186935.04507102293,513.923498363903,456338.68474992324,Sshaped,32,poi,1,100.0
840,220.92861379597278,160.0,50005.88094945259,51942.1686746988,37449.57379849002,380.92861379597275,175268.73880917032,Return,32,geo,1,100.0
841,240.96385542168676,160.0,58063.57961968356,51942.1686746988,38554.216867469884,400.96385542168673,187114.18202932214,Largest,32,geo,1,100.0
842,341.4105415068161,160.0,49969.5912121903,51942.1686746988,187247.86899245012,501.4105415068161,476407.4978717894,Sshaped,32,geo,1,100.0
843,233.66192040890837,160.0,54684.36467343506,27142.168674698794,37385.90726542534,393.6619204089084,155019.88946702343,Return,32,det,1,100.0
844,240.96385542168676,160.0,58063.57961968356,27142.168674698794,38554.216867469884,400.96385542168673,162314.18202932214,Largest,32,det,1,100.0
845,354.14384811975174,160.0,54648.07493617274,27142.168674698794,186929.53632712673,514.1438481197517,455649.316265125,Sshaped,32,det,1,100.0
846,231.76855226117087,160.0,53881.000724600024,32722.16867469879,37395.374106164025,391.76855226117084,159815.45919966575,Return,32,negbin_5,1,100.0
847,240.96385542168676,160.0,58063.57961968356,32722.16867469879,38554.216867469884,400.96385542168673,167894.18202932214,Largest,32,negbin_5,1,100.0
848,352.2504799720148,160.0,53844.71098733785,32722.16867469879,186976.87053082068,512.2504799720148,460520.62072367803,Sshaped,32,negbin_5,1,100.0
849,232.67540765782562,160.0,54257.80431318316,30319.66867469879,37390.839829180746,392.67540765782564,157780.69423428236,Return,32,negbin_10,1,100.0
850,240.96385542168676,160.0,58063.57961968356,30319.66867469879,38554.216867469884,400.96385542168673,165491.68202932214,Largest,32,negbin_10,1,100.0
851,353.157335368669,160.0,54221.51457592084,30319.66867469879,186954.19914590375,513.157335368669,458449.5815424271,Sshaped,32,negbin_10,1,100.0
852,232.94559568704216,160.0,54372.990310776666,29518.835341365455,37389.48888903467,392.94559568704216,157092.34501825034,Return,32,negbin_15,1,100.0
853,240.96385542168676,160.0,58063.57961968356,29518.835341365455,38554.216867469884,400.96385542168673,164690.84869598877,Largest,32,negbin_15,1,100.0
854,353.42752339788547,160.0,54336.700573514376,29518.835341365455,186947.44444517337,513.4275233978855,457750.42480522656,Sshaped,32,negbin_15,1,100.0
855,233.5796115751587,160.0,54648.17828201937,29061.668674698794,37386.318809594086,393.5796115751587,156904.02616394524,Return,32,bin_50,1,100.0
856,240.96385542168676,160.0,58063.57961968356,29061.668674698794,38554.216867469884,400.96385542168673,164233.68202932214,Largest,32,bin_50,1,100.0
857,354.061539286002,160.0,54611.888544757065,29061.668674698794,186931.59404797043,514.061539286002,457536.7453153967,Sshaped,32,bin_50,1,100.0
858,233.53412097830594,160.0,54628.22146999178,29221.835341365462,37386.54626257835,393.53412097830596,157044.69092455285,Return,32,bin_75,1,100.0
859,240.96385542168676,160.0,58063.57961968356,29221.835341365462,38554.216867469884,400.96385542168673,164393.84869598877,Largest,32,bin_75,1,100.0
860,354.01604868914933,160.0,54591.9317327295,29221.835341365462,186932.73131289176,514.0160486891493,457679.2296998785,Sshaped,32,bin_75,1,100.0
861,233.51118087255847,160.0,54618.169334775564,29301.918674698798,37386.66096310709,393.5111808725585,157114.95152372745,Return,32,bin_100,1,100.0
862,240.96385542168676,160.0,58063.57961968356,29301.918674698798,38554.216867469884,400.96385542168673,164473.93202932214,Largest,32,bin_100,1,100.0
863,353.99310858340186,160.0,54581.879597513274,29301.918674698798,186933.3048155355,513.9931085834019,457750.407903283,Sshaped,32,bin_100,1,100.0
864,233.66905120481928,165.0,54690.61864929598,29615.36144578313,38590.69088855422,398.6690512048193,159860.7106891421,Return,33,poi,1,100.0
865,240.96385542168676,165.0,58063.57961968356,29615.36144578313,39759.03614457831,405.96385542168673,167197.0133546233,Largest,33,poi,1,100.0
